firstName,lastName,email,department,position,basicSalary,gender,phone,dateJoined
Gifty,Sarpong,gifty.sarpong.1779@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,9594,Female,+233205275689,2020-02-24
Emmanuel,Kwarteng,emmanuel.kwarteng.1780@thenoveltyconcepts.com,Marketing,Marketing Manager,21826,Male,+233202852051,2020-08-29
Kow,Acheampong,kow.acheampong.1781@thenoveltyconcepts.com,Legal,Compliance Officer,5836,Female,+233209241016,2020-01-05
Emmanuel,Appiah,emmanuel.appiah.1782@thenoveltyconcepts.com,HR,HR Manager,14980,Male,+233202275813,2019-06-15
Ama,Bonsu,ama.bonsu.1783@thenoveltyconcepts.com,HR,Benefits Coordinator,10255,Female,+233203828779,2022-04-22
Samuel,Kwarteng,samuel.kwarteng.1784@thenoveltyconcepts.com,Sales,Account Executive,8333,Male,+233202485479,2022-01-17
Akua,Frimpong,akua.frimpong.1785@thenoveltyconcepts.com,HR,HR Assistant,4102,Male,+233207658116,2018-06-04
Michael,Asare,michael.asare.1786@thenoveltyconcepts.com,Marketing,Content Creator,7979,Male,+233201967016,2017-05-30
Ebenezer,Danquah,ebenezer.danquah.1787@thenoveltyconcepts.com,Legal,Compliance Officer,5668,Female,+233209423921,2023-11-29
Kojo,Adu,kojo.adu.1788@thenoveltyconcepts.com,Legal,Paralegal,7183,Female,+233206223806,2024-07-30
Michael,Nkansah,michael.nkansah.1789@thenoveltyconcepts.com,Sales,Account Executive,6758,Female,+233206755100,2024-03-21
Isaac,Asare,isaac.asare.1790@thenoveltyconcepts.com,Operations,Facility Coordinator,8838,Female,+233203409796,2019-03-26
Samuel,Asare,samuel.asare.1791@thenoveltyconcepts.com,Sales,Business Development Assoc.,3768,Male,+233204490841,2021-01-25
Kwaku,Yiadom,kwaku.yiadom.1792@thenoveltyconcepts.com,IT,System Administrator,4482,Female,+233203529766,2016-09-09
Kofi,Turkson,kofi.turkson.1793@thenoveltyconcepts.com,Legal,Compliance Officer,9030,Female,+233204241135,2020-10-04
Emmanuel,Annan,emmanuel.annan.1794@thenoveltyconcepts.com,Marketing,Content Creator,9689,Male,+233208039286,2016-03-06
Michael,Annan,michael.annan.1795@thenoveltyconcepts.com,Sales,Sales Representative,8543,Female,+233204770491,2016-10-13
Kofi,Annan,kofi.annan.1796@thenoveltyconcepts.com,IT,System Administrator,9170,Male,+233204139843,2018-05-31
Samuel,Baah,samuel.baah.1797@thenoveltyconcepts.com,Operations,Admin Assistant,6661,Female,+233201090944,2019-11-01
Gifty,Boateng,gifty.boateng.1798@thenoveltyconcepts.com,Operations,Logistics Coordinator,8540,Male,+233207029290,2016-05-15
Yaw,Frimpong,yaw.frimpong.1799@thenoveltyconcepts.com,Finance,Auditor,6733,Female,+233207639108,2018-08-31
Samuel,Baah,samuel.baah.1800@thenoveltyconcepts.com,IT,QA Analyst,10246,Male,+233206225266,2020-11-05
Akosua,Owusu,akosua.owusu.1801@thenoveltyconcepts.com,Marketing,Social Media Manager,10785,Male,+233206799674,2018-09-22
Nana,Danquah,nana.danquah.1802@thenoveltyconcepts.com,Operations,Logistics Coordinator,8352,Male,+233206863563,2024-03-29
Kojo,Annan,kojo.annan.1803@thenoveltyconcepts.com,Sales,Sales Manager,20220,Male,+233201457864,2017-07-14
Ama,Osei,ama.osei.1804@thenoveltyconcepts.com,Marketing,SEO Specialist,9883,Male,+233202681083,2024-03-19
Michael,Sarpong,michael.sarpong.1805@thenoveltyconcepts.com,Sales,Sales Representative,6208,Female,+233205829747,2019-05-03
Kwesi,Appiah,kwesi.appiah.1806@thenoveltyconcepts.com,Operations,Facility Coordinator,7801,Male,+233203545435,2022-01-12
Michael,Tetteh,michael.tetteh.1807@thenoveltyconcepts.com,IT,IT Manager,14093,Female,+233209741678,2025-10-10
Michael,Acheampong,michael.acheampong.1808@thenoveltyconcepts.com,IT,IT Manager,14723,Female,+233205684733,2023-11-17
Isaac,Mensah,isaac.mensah.1809@thenoveltyconcepts.com,Marketing,Content Creator,6653,Female,+233207897334,2020-02-19
Abena,Adu,abena.adu.1810@thenoveltyconcepts.com,Finance,Financial Analyst,5259,Male,+233208023776,2025-01-20
Blessing,Owusu,blessing.owusu.1811@thenoveltyconcepts.com,Finance,Accountant,7814,Female,+233202046904,2021-03-09
Patricia,Adu,patricia.adu.1812@thenoveltyconcepts.com,Finance,Financial Analyst,5662,Male,+233208652075,2017-06-18
Akosua,Baah,akosua.baah.1813@thenoveltyconcepts.com,IT,QA Analyst,5546,Female,+233209413439,2019-12-07
Nana,Acheampong,nana.acheampong.1814@thenoveltyconcepts.com,Sales,Account Executive,5610,Male,+233208283095,2024-05-22
Ebenezer,Adjei,ebenezer.adjei.1815@thenoveltyconcepts.com,Finance,Auditor,7698,Female,+233204699999,2017-06-25
Kwesi,Kwarteng,kwesi.kwarteng.1816@thenoveltyconcepts.com,HR,HR Assistant,5419,Male,+233209077611,2025-01-30
Daniel,Asare,daniel.asare.1817@thenoveltyconcepts.com,Marketing,Content Creator,10754,Male,+233207032825,2018-03-25
Kofi,Adjei,kofi.adjei.1818@thenoveltyconcepts.com,Finance,Financial Analyst,6042,Male,+233201613894,2017-01-08
Nana,Danquah,nana.danquah.1819@thenoveltyconcepts.com,Legal,Legal Assistant,8549,Male,+233209487099,2019-01-26
Ebenezer,Sarpong,ebenezer.sarpong.1820@thenoveltyconcepts.com,Legal,Paralegal,6269,Male,+233206492479,2019-04-22
Kwame,Baah,kwame.baah.1821@thenoveltyconcepts.com,Operations,Admin Assistant,3805,Female,+233208777984,2016-09-01
Kojo,Amankwah,kojo.amankwah.1822@thenoveltyconcepts.com,HR,HR Officer,6087,Male,+233202147176,2021-03-31
Rita,Kwarteng,rita.kwarteng.1823@thenoveltyconcepts.com,IT,DevOps Engineer,10513,Male,+233206499383,2023-06-12
Akua,Bonsu,akua.bonsu.1824@thenoveltyconcepts.com,Legal,Legal Assistant,3331,Male,+233202031004,2019-11-14
Yaa,Mensah,yaa.mensah.1825@thenoveltyconcepts.com,Marketing,Content Creator,6545,Female,+233204668171,2024-02-07
Nana,Yiadom,nana.yiadom.1826@thenoveltyconcepts.com,Sales,Business Development Assoc.,4531,Male,+233202486947,2017-06-25
Maame,Bonsu,maame.bonsu.1827@thenoveltyconcepts.com,Legal,Legal Assistant,6200,Male,+233207713647,2017-01-05
Rita,Donkor,rita.donkor.1828@thenoveltyconcepts.com,Legal,Legal Assistant,8048,Male,+233208499186,2018-05-25
Afia,Annan,afia.annan.1829@thenoveltyconcepts.com,HR,Benefits Coordinator,10401,Female,+233204939374,2018-08-30
Rita,Annan,rita.annan.1830@thenoveltyconcepts.com,IT,QA Analyst,7840,Male,+233205254007,2021-07-18
Kwesi,Kwarteng,kwesi.kwarteng.1831@thenoveltyconcepts.com,Legal,Paralegal,3374,Female,+233205169175,2021-10-10
Samuel,Boateng,samuel.boateng.1832@thenoveltyconcepts.com,Marketing,Social Media Manager,5585,Male,+233207938545,2025-11-10
Yaw,Yiadom,yaw.yiadom.1833@thenoveltyconcepts.com,Operations,Logistics Coordinator,7076,Female,+233205134059,2025-05-09
Kwaku,Sarpong,kwaku.sarpong.1834@thenoveltyconcepts.com,Operations,Operations Officer,3015,Male,+233204674777,2017-08-17
Isaac,Owusu,isaac.owusu.1835@thenoveltyconcepts.com,Marketing,Marketing Executive,8514,Male,+233207385437,2017-01-17
Kofi,Quansah,kofi.quansah.1836@thenoveltyconcepts.com,Legal,Legal Assistant,6848,Female,+233201828599,2017-01-22
Daniel,Appiah,daniel.appiah.1837@thenoveltyconcepts.com,IT,DevOps Engineer,9659,Female,+233202316250,2022-03-04
Michael,Turkson,michael.turkson.1838@thenoveltyconcepts.com,Finance,Financial Analyst,6240,Female,+233205825095,2022-08-30
Yaw,Mensah,yaw.mensah.1839@thenoveltyconcepts.com,Sales,Account Executive,3235,Male,+233205112084,2020-04-22
Abena,Boateng,abena.boateng.1840@thenoveltyconcepts.com,Marketing,Marketing Manager,17088,Female,+233205637897,2020-10-18
Yaa,Osei,yaa.osei.1841@thenoveltyconcepts.com,Marketing,SEO Specialist,5366,Female,+233204979956,2018-01-04
Kwaku,Donkor,kwaku.donkor.1842@thenoveltyconcepts.com,IT,IT Support Specialist,7636,Male,+233201701369,2018-04-09
Maame,Bonsu,maame.bonsu.1843@thenoveltyconcepts.com,Operations,Operations Officer,5017,Male,+233203811663,2023-06-22
Emmanuel,Kwarteng,emmanuel.kwarteng.1844@thenoveltyconcepts.com,Operations,Facility Coordinator,5965,Female,+233207179881,2024-03-28
Kojo,Mensah,kojo.mensah.1845@thenoveltyconcepts.com,Sales,Sales Representative,5305,Male,+233201498192,2019-11-26
Samuel,Bonsu,samuel.bonsu.1846@thenoveltyconcepts.com,Finance,Accountant,10040,Female,+233207950968,2024-07-10
Rita,Frimpong,rita.frimpong.1847@thenoveltyconcepts.com,Legal,Legal Manager,23517,Female,+233205757802,2017-02-07
Kow,Asare,kow.asare.1848@thenoveltyconcepts.com,Finance,Financial Analyst,6680,Female,+233209791290,2023-02-21
Emmanuel,Oppong,emmanuel.oppong.1849@thenoveltyconcepts.com,IT,IT Manager,17094,Male,+233205949366,2018-03-21
Daniel,Adjei,daniel.adjei.1850@thenoveltyconcepts.com,Operations,Facility Coordinator,5847,Male,+233208642004,2019-07-25
Blessing,Asare,blessing.asare.1851@thenoveltyconcepts.com,Sales,Account Executive,8508,Female,+233209424059,2019-01-01
Adjoa,Boateng,adjoa.boateng.1852@thenoveltyconcepts.com,Legal,Legal Assistant,5632,Male,+233203811991,2022-01-20
Abigail,Frimpong,abigail.frimpong.1853@thenoveltyconcepts.com,Operations,Admin Assistant,10342,Female,+233201654530,2025-10-23
Kojo,Donkor,kojo.donkor.1854@thenoveltyconcepts.com,Marketing,Social Media Manager,10909,Female,+233208018570,2018-07-13
Rita,Kwarteng,rita.kwarteng.1855@thenoveltyconcepts.com,Finance,Accountant,7722,Male,+233208102757,2019-11-08
Samuel,Owusu,samuel.owusu.1856@thenoveltyconcepts.com,Sales,Sales Manager,15940,Female,+233205878465,2020-01-13
Kofi,Oppong,kofi.oppong.1857@thenoveltyconcepts.com,Legal,Paralegal,10464,Female,+233204479510,2020-06-16
Daniel,Appiah,daniel.appiah.1858@thenoveltyconcepts.com,IT,Software Engineer,6660,Male,+233207954432,2020-06-03
Patricia,Asare,patricia.asare.1859@thenoveltyconcepts.com,HR,HR Officer,5253,Male,+233203646971,2017-07-14
Emmanuel,Asare,emmanuel.asare.1860@thenoveltyconcepts.com,IT,DevOps Engineer,7265,Female,+233204693246,2018-06-07
Akosua,Osei,akosua.osei.1861@thenoveltyconcepts.com,Sales,Account Executive,7663,Female,+233204634331,2020-10-02
Afia,Nkansah,afia.nkansah.1862@thenoveltyconcepts.com,HR,HR Officer,4162,Male,+233203058636,2024-05-29
Nana,Owusu,nana.owusu.1863@thenoveltyconcepts.com,Operations,Operations Officer,6784,Female,+233209013103,2016-11-02
Daniel,Amankwah,daniel.amankwah.1864@thenoveltyconcepts.com,HR,Benefits Coordinator,5820,Male,+233202505823,2019-08-03
Akua,Amankwah,akua.amankwah.1865@thenoveltyconcepts.com,Legal,Paralegal,3462,Female,+233202262005,2023-03-15
Akua,Turkson,akua.turkson.1866@thenoveltyconcepts.com,Operations,Facility Coordinator,10254,Female,+233203346113,2020-11-01
Emmanuel,Gyamfi,emmanuel.gyamfi.1867@thenoveltyconcepts.com,Sales,Business Development Assoc.,10949,Male,+233204542749,2025-02-05
Kow,Frimpong,kow.frimpong.1868@thenoveltyconcepts.com,IT,QA Analyst,10574,Female,+233206074431,2018-07-18
Yaa,Owusu,yaa.owusu.1869@thenoveltyconcepts.com,Sales,Account Executive,6046,Female,+233208232313,2023-04-19
Akua,Amankwah,akua.amankwah.1870@thenoveltyconcepts.com,Finance,Financial Analyst,4413,Male,+233202772338,2016-07-30
Prince,Frimpong,prince.frimpong.1871@thenoveltyconcepts.com,IT,System Administrator,4897,Female,+233205938296,2025-02-26
Prince,Nkansah,prince.nkansah.1872@thenoveltyconcepts.com,IT,DevOps Engineer,5445,Female,+233209458650,2017-07-25
Kofi,Tetteh,kofi.tetteh.1873@thenoveltyconcepts.com,IT,System Administrator,8746,Male,+233205837412,2025-10-06
Ama,Turkson,ama.turkson.1874@thenoveltyconcepts.com,Marketing,Marketing Executive,6667,Male,+233203392187,2022-11-26
Afia,Frimpong,afia.frimpong.1875@thenoveltyconcepts.com,Sales,Sales Representative,4583,Male,+233207203809,2017-09-08
Akosua,Osei,akosua.osei.1876@thenoveltyconcepts.com,IT,QA Analyst,10124,Male,+233206431641,2016-10-08
Blessing,Nkansah,blessing.nkansah.1877@thenoveltyconcepts.com,HR,HR Officer,6451,Female,+233202945958,2023-07-05
Daniel,Oppong,daniel.oppong.1878@thenoveltyconcepts.com,Sales,Account Executive,10076,Female,+233209292392,2022-09-22
Akosua,Oppong,akosua.oppong.1879@thenoveltyconcepts.com,IT,DevOps Engineer,6835,Male,+233202434130,2022-03-25
Akosua,Oppong,akosua.oppong.1880@thenoveltyconcepts.com,Sales,Business Development Assoc.,6344,Female,+233202087433,2024-04-29
Blessing,Danquah,blessing.danquah.1881@thenoveltyconcepts.com,Marketing,Marketing Manager,18939,Male,+233203066158,2017-10-14
Kow,Annan,kow.annan.1882@thenoveltyconcepts.com,Finance,Finance Manager,21096,Male,+233205753463,2024-08-07
Rita,Osei,rita.osei.1883@thenoveltyconcepts.com,IT,IT Support Specialist,3992,Male,+233201879288,2024-07-22
Kwesi,Nkansah,kwesi.nkansah.1884@thenoveltyconcepts.com,Marketing,Marketing Executive,10714,Male,+233201920400,2024-09-30
Kwaku,Acheampong,kwaku.acheampong.1885@thenoveltyconcepts.com,Sales,Sales Representative,8580,Female,+233202045380,2020-01-04
Gifty,Donkor,gifty.donkor.1886@thenoveltyconcepts.com,Legal,Compliance Officer,7495,Female,+233208683847,2017-01-05
Kofi,Yiadom,kofi.yiadom.1887@thenoveltyconcepts.com,HR,HR Officer,7476,Male,+233209194643,2024-01-03
Ama,Baah,ama.baah.1888@thenoveltyconcepts.com,Sales,Account Executive,7917,Male,+233203196821,2019-12-09
Kofi,Mensah,kofi.mensah.1889@thenoveltyconcepts.com,Operations,Admin Assistant,10156,Female,+233201310619,2021-08-11
Abena,Adu,abena.adu.1890@thenoveltyconcepts.com,Operations,Logistics Coordinator,3129,Female,+233207897796,2018-03-12
Kofi,Baah,kofi.baah.1891@thenoveltyconcepts.com,Operations,Operations Officer,3810,Female,+233206009761,2016-02-20
Isaac,Boateng,isaac.boateng.1892@thenoveltyconcepts.com,Sales,Account Executive,5777,Female,+233209768814,2021-02-04
Afia,Yeboah,afia.yeboah.1893@thenoveltyconcepts.com,Marketing,Content Creator,3009,Male,+233207327471,2017-10-02
Yaw,Baah,yaw.baah.1894@thenoveltyconcepts.com,Operations,Operations Officer,4527,Female,+233207105812,2018-06-12
Akua,Adjei,akua.adjei.1895@thenoveltyconcepts.com,IT,Software Engineer,10678,Female,+233208099638,2020-03-13
Yaw,Danquah,yaw.danquah.1896@thenoveltyconcepts.com,Marketing,Marketing Manager,19104,Female,+233202843774,2021-06-27
Maame,Asare,maame.asare.1897@thenoveltyconcepts.com,Sales,Sales Manager,18046,Male,+233205957367,2019-10-15
Michael,Mensah,michael.mensah.1898@thenoveltyconcepts.com,IT,Software Engineer,4539,Male,+233201006851,2021-08-18
Isaac,Baah,isaac.baah.1899@thenoveltyconcepts.com,Marketing,SEO Specialist,10827,Male,+233209582889,2016-04-17
Rita,Kwarteng,rita.kwarteng.1900@thenoveltyconcepts.com,IT,IT Support Specialist,10431,Male,+233203549930,2018-10-24
Yaa,Frimpong,yaa.frimpong.1901@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,4191,Female,+233201371965,2023-11-26
Kwesi,Bonsu,kwesi.bonsu.1902@thenoveltyconcepts.com,Operations,Operations Manager,20434,Female,+233201391003,2022-07-03
Adjoa,Nkansah,adjoa.nkansah.1903@thenoveltyconcepts.com,Sales,Sales Representative,9376,Male,+233206656863,2016-11-03
Adjoa,Appiah,adjoa.appiah.1904@thenoveltyconcepts.com,Legal,Legal Assistant,3451,Male,+233201072692,2023-09-07
Sampson,Yiadom,sampson.yiadom.1905@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,9083,Male,+233208551797,2020-01-03
Abena,Baah,abena.baah.1906@thenoveltyconcepts.com,Operations,Admin Assistant,4386,Male,+233208947933,2024-03-01
Prince,Annan,prince.annan.1907@thenoveltyconcepts.com,HR,Benefits Coordinator,10627,Male,+233203240702,2018-10-08
Nana,Baah,nana.baah.1908@thenoveltyconcepts.com,Finance,Auditor,9626,Female,+233205321088,2018-12-25
Kwame,Yiadom,kwame.yiadom.1909@thenoveltyconcepts.com,Sales,Account Executive,3803,Female,+233204138289,2022-08-16
Isaac,Mensah,isaac.mensah.1910@thenoveltyconcepts.com,HR,HR Assistant,10346,Female,+233205341465,2021-09-22
Akua,Quansah,akua.quansah.1911@thenoveltyconcepts.com,Legal,Legal Manager,17630,Female,+233204546120,2022-10-06
Kofi,Donkor,kofi.donkor.1912@thenoveltyconcepts.com,IT,System Administrator,10663,Male,+233205158007,2020-02-11
Maame,Kwarteng,maame.kwarteng.1913@thenoveltyconcepts.com,IT,DevOps Engineer,8098,Female,+233202369428,2019-06-27
Ebenezer,Tetteh,ebenezer.tetteh.1914@thenoveltyconcepts.com,IT,IT Support Specialist,5079,Male,+233207117019,2018-02-28
Gifty,Sarpong,gifty.sarpong.1915@thenoveltyconcepts.com,HR,HR Manager,18880,Male,+233208294065,2017-01-10
Nana,Annan,nana.annan.1916@thenoveltyconcepts.com,Finance,Financial Analyst,8965,Female,+233206204693,2025-12-29
Yaw,Kwarteng,yaw.kwarteng.1917@thenoveltyconcepts.com,Marketing,SEO Specialist,3974,Female,+233205544239,2023-12-19
Afia,Osei,afia.osei.1918@thenoveltyconcepts.com,Operations,Logistics Coordinator,5483,Female,+233203911634,2024-12-17
Abena,Owusu,abena.owusu.1919@thenoveltyconcepts.com,Legal,Legal Assistant,6422,Female,+233209104607,2019-07-24
Abigail,Danquah,abigail.danquah.1920@thenoveltyconcepts.com,Finance,Financial Analyst,5468,Male,+233207809365,2025-07-19
Prince,Acheampong,prince.acheampong.1921@thenoveltyconcepts.com,HR,HR Assistant,4757,Female,+233205563740,2017-06-23
Sampson,Annan,sampson.annan.1922@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,4791,Female,+233205748831,2024-09-11
Patricia,Kwarteng,patricia.kwarteng.1923@thenoveltyconcepts.com,Operations,Facility Coordinator,4138,Female,+233206168662,2019-06-27
Ebenezer,Gyamfi,ebenezer.gyamfi.1924@thenoveltyconcepts.com,IT,System Administrator,6757,Female,+233205598147,2020-10-02
Abena,Amankwah,abena.amankwah.1925@thenoveltyconcepts.com,Operations,Operations Officer,7461,Female,+233209011245,2020-10-06
Daniel,Sarpong,daniel.sarpong.1926@thenoveltyconcepts.com,Legal,Legal Assistant,5271,Female,+233201257800,2016-08-18
Afia,Nkansah,afia.nkansah.1927@thenoveltyconcepts.com,Marketing,Content Creator,9190,Male,+233201278360,2024-06-16
Nana,Donkor,nana.donkor.1928@thenoveltyconcepts.com,Finance,Accountant,5483,Female,+233208094324,2016-02-04
Prince,Turkson,prince.turkson.1929@thenoveltyconcepts.com,IT,QA Analyst,10698,Female,+233206224432,2021-12-03
Ebenezer,Osei,ebenezer.osei.1930@thenoveltyconcepts.com,Marketing,Marketing Manager,24658,Female,+233205743943,2025-07-23
Yaa,Boateng,yaa.boateng.1931@thenoveltyconcepts.com,Legal,Legal Assistant,9962,Female,+233202577766,2024-02-11
Rita,Adjei,rita.adjei.1932@thenoveltyconcepts.com,Legal,Legal Manager,24454,Female,+233209675407,2024-04-03
Daniel,Adu,daniel.adu.1933@thenoveltyconcepts.com,Finance,Auditor,6465,Male,+233204213250,2017-03-23
Abena,Baah,abena.baah.1934@thenoveltyconcepts.com,Sales,Account Executive,7169,Female,+233202822315,2019-07-20
Yaa,Osei,yaa.osei.1935@thenoveltyconcepts.com,Operations,Logistics Coordinator,10691,Female,+233209063120,2024-06-09
Sampson,Acheampong,sampson.acheampong.1936@thenoveltyconcepts.com,Finance,Auditor,3726,Female,+233205483459,2020-11-30
Isaac,Boateng,isaac.boateng.1937@thenoveltyconcepts.com,Marketing,Marketing Executive,4481,Male,+233206710467,2021-11-21
Akosua,Kwarteng,akosua.kwarteng.1938@thenoveltyconcepts.com,HR,HR Assistant,4380,Male,+233201158064,2022-12-16
Akua,Quansah,akua.quansah.1939@thenoveltyconcepts.com,Sales,Head of Sales,17445,Male,+233204204410,2018-04-19
Patricia,Baah,patricia.baah.1940@thenoveltyconcepts.com,Legal,Compliance Officer,8419,Male,+233209448908,2023-08-29
Isaac,Oppong,isaac.oppong.1941@thenoveltyconcepts.com,Marketing,Content Creator,6985,Male,+233208839758,2018-05-23
Kojo,Oppong,kojo.oppong.1942@thenoveltyconcepts.com,Finance,Financial Analyst,6353,Male,+233203848933,2021-11-10
Abigail,Boateng,abigail.boateng.1943@thenoveltyconcepts.com,IT,IT Support Specialist,3685,Female,+233202114582,2024-11-05
Akosua,Quansah,akosua.quansah.1944@thenoveltyconcepts.com,Finance,Accountant,5273,Male,+233209769860,2022-06-14
Akua,Yiadom,akua.yiadom.1945@thenoveltyconcepts.com,IT,System Administrator,3594,Female,+233203260883,2016-04-01
Blessing,Donkor,blessing.donkor.1946@thenoveltyconcepts.com,Sales,Business Development Assoc.,4534,Male,+233202475841,2016-04-09
Kwesi,Donkor,kwesi.donkor.1947@thenoveltyconcepts.com,Marketing,Social Media Manager,5307,Male,+233202137506,2020-11-11
Abigail,Owusu,abigail.owusu.1948@thenoveltyconcepts.com,Sales,Business Development Assoc.,8722,Female,+233205745083,2021-04-12
Maame,Oppong,maame.oppong.1949@thenoveltyconcepts.com,HR,HR Assistant,7569,Female,+233206104785,2017-09-19
Blessing,Adu,blessing.adu.1950@thenoveltyconcepts.com,Operations,Facility Coordinator,8078,Male,+233204895907,2019-02-10
Michael,Bonsu,michael.bonsu.1951@thenoveltyconcepts.com,Finance,Payroll Clerk,3040,Male,+233206317403,2018-04-18
