email,title,description,status,progress
akosua.donkor.258@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,46
ebenezer.kwarteng.1542@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
patricia.quansah.1058@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,54
patricia.quansah.1058@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
patricia.quansah.1058@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
abigail.frimpong.1853@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,42
daniel.baah.60@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,17
prince.adu.1989@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
ama.annan.1491@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
ama.annan.1491@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
ama.annan.1491@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
yaw.frimpong.1799@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
afia.adu.1352@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
afia.adu.1352@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
kwame.osei.1977@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
yaw.yeboah.85@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
yaw.yeboah.85@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
yaw.yeboah.85@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
abena.appiah.1050@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
abena.oppong.1266@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
abena.oppong.1266@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,20
abena.oppong.1266@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
abena.mensah.147@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
abena.mensah.147@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,80
akosua.quansah.12@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,64
akosua.quansah.12@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
daniel.appiah.401@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,77
daniel.appiah.401@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
daniel.appiah.401@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
kwaku.oppong.224@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
kwaku.oppong.224@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,70
abena.adjei.892@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
akua.oppong.1318@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
akua.oppong.1318@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
yaa.owusu.1342@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,76
yaa.owusu.1342@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
patricia.turkson.1611@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
patricia.turkson.1611@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
patricia.turkson.1611@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
yaw.oppong.299@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
yaw.oppong.299@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
maame.annan.1738@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,28
kofi.frimpong.533@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
kofi.frimpong.533@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kofi.frimpong.533@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,39
ebenezer.donkor.1754@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
yaa.owusu.1543@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
yaa.owusu.1543@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,21
kojo.baah.1290@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
rita.acheampong.466@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
rita.acheampong.466@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,29
akua.annan.1734@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
akua.annan.1734@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
akua.annan.1734@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
samuel.danquah.1530@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
isaac.owusu.1835@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
isaac.owusu.1835@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,39
isaac.owusu.1835@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
emmanuel.osei.22@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
emmanuel.osei.22@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,23
kojo.tetteh.16@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kojo.tetteh.16@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
kojo.tetteh.16@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
abena.donkor.1199@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
abigail.boateng.1142@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
abigail.boateng.1142@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
abigail.boateng.1142@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,24
gifty.frimpong.1156@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
gifty.frimpong.1156@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
gifty.frimpong.1156@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,61
prince.adu.480@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
prince.adu.480@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
prince.adu.480@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,66
nana.frimpong.852@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
nana.frimpong.852@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
nana.frimpong.852@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
prince.yeboah.285@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
prince.yeboah.285@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
prince.yeboah.285@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
daniel.appiah.1389@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
daniel.appiah.1389@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,30
daniel.appiah.1389@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
nana.tetteh.37@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
nana.tetteh.37@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
kwaku.amankwah.622@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,14
kwaku.amankwah.622@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
rita.osei.1883@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
rita.osei.1883@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,81
rita.osei.1883@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
yaa.oppong.711@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
yaa.oppong.711@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
yaa.oppong.711@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,47
isaac.kwarteng.1686@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
isaac.kwarteng.1686@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
isaac.kwarteng.1686@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
daniel.adjei.1394@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
kojo.boateng.1698@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
nana.sarpong.272@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
nana.sarpong.272@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
kwaku.frimpong.182@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
ama.sarpong.1699@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
blessing.amankwah.1510@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,68
michael.tetteh.630@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
michael.tetteh.630@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
michael.tetteh.630@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
yaw.yiadom.1833@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,78
adjoa.boateng.1765@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,38
adjoa.boateng.1765@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
adjoa.boateng.1765@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kwesi.sarpong.949@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kwesi.sarpong.949@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,60
kwesi.sarpong.949@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
blessing.sarpong.459@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
blessing.sarpong.459@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
daniel.kwarteng.1457@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,28
daniel.kwarteng.1457@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,51
daniel.kwarteng.1457@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
kwesi.asare.26@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
kwesi.asare.26@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,40
abigail.appiah.1661@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
kow.yiadom.1567@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
kow.yiadom.1567@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
abena.yiadom.1641@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
abena.yiadom.1641@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
prince.acheampong.1016@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
prince.acheampong.1016@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
ebenezer.baah.450@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
ebenezer.baah.450@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
ebenezer.baah.450@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
akua.owusu.1284@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
akua.owusu.1284@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,34
maame.owusu.692@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
maame.owusu.692@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
maame.owusu.692@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
kow.acheampong.1781@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,34
kow.acheampong.1781@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
kow.acheampong.1781@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
kwame.danquah.49@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
kwame.danquah.49@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,75
kwame.danquah.49@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
akua.osei.1437@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
akua.osei.1437@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,36
adjoa.acheampong.511@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
samuel.donkor.189@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,33
akosua.acheampong.1144@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,12
akosua.acheampong.1144@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
akosua.acheampong.1144@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,83
abigail.turkson.594@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
abigail.turkson.594@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
abigail.turkson.594@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
abigail.owusu.419@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,69
afia.osei.276@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
afia.osei.276@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
afia.osei.276@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
emmanuel.appiah.1365@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,81
emmanuel.appiah.1365@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
abena.owusu.1627@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,85
daniel.quansah.447@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,40
daniel.quansah.447@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,51
daniel.quansah.447@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,17
rita.amankwah.707@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
rita.amankwah.707@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,65
rita.amankwah.707@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
patricia.oppong.524@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
patricia.oppong.524@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,53
akosua.adu.1175@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
akosua.adu.1175@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
akosua.adu.1175@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
